BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
7ad90a262f376f71c8b371dfd97fbd8fbba135ecc8a498130afe40c3e91622ba,0,NULL,0,0,0,0
8370639aa307c2bd76d1b9f0d5a4ec3b39c3837aa333a0094f4bb44320a5f22e,18460.019526424516,7ad90a262f376f71c8b371dfd97fbd8fbba135ecc8a498130afe40c3e91622ba,3,0,1,0
d1c344a3bfbbaf8c5625785d10e52eed23d76bbb2932e8d9f1547d93216f601b,19129.424790442197,7ad90a262f376f71c8b371dfd97fbd8fbba135ecc8a498130afe40c3e91622ba,1,0,2,0
1e74e48f279fb80fa494966aaa832ab0f20ca3cb535832108571c302d252c4c8,19442.73919250649,d1c344a3bfbbaf8c5625785d10e52eed23d76bbb2932e8d9f1547d93216f601b,1,0,2,0
f0b34844f5125610eddb7fe2f79aff7a6aba6a105e035556d8b6d376180c211a,25143.319181006744,1e74e48f279fb80fa494966aaa832ab0f20ca3cb535832108571c302d252c4c8,77,0,1,0
97444b58d11721d844548f426265bbf85244f4799f8fcea2bc2e9bce19aded1a,28704.253878515192,f0b34844f5125610eddb7fe2f79aff7a6aba6a105e035556d8b6d376180c211a,2,0,3,0
9568c3c33ed1bf1f9aa32e525d481a0d9e71db37603f9978cdd4b7da44ec2f99,54456.49609909631,f0b34844f5125610eddb7fe2f79aff7a6aba6a105e035556d8b6d376180c211a,43,0,1,0
2e62ffff8a24d85d70d606648a84dbc61c6d0ea7fd299fa8907ff521db4b02c4,55427.85928996672,f0b34844f5125610eddb7fe2f79aff7a6aba6a105e035556d8b6d376180c211a,1,0,2,0
33109837b41df9c4a52b88f32db0003b3a55186ec79226bd66f9b95ef7a365da,30030.443954316375,97444b58d11721d844548f426265bbf85244f4799f8fcea2bc2e9bce19aded1a,2,0,3,0
901277cb7047b25d755d53cc58bbef341f5c97507e0b15e3b5eb5105709f7412,55427.85928996672,2e62ffff8a24d85d70d606648a84dbc61c6d0ea7fd299fa8907ff521db4b02c4,1,0,2,0
694a9f15400844b31525bd50cf4b14869ae9fd60c07a36cfdbd95cea3be0a51e,66181.69493865194,901277cb7047b25d755d53cc58bbef341f5c97507e0b15e3b5eb5105709f7412,48,0,1,0
465c82cb6334493bc5de8e1749a3b1e74901dec6b9f53f835acd0128ea2d7cce,66787.43690520122,901277cb7047b25d755d53cc58bbef341f5c97507e0b15e3b5eb5105709f7412,1,0,2,0
