BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
d494474021d5d08d15590de74f241bb87c86fa7007c0c52206ef1d50ef66c34c,0,NULL,0,0,0,0
16e611fab8e13bd47e1fcefda367048cabba5729c24097fa989a42b024c9f7d1,14387.604048000012,d494474021d5d08d15590de74f241bb87c86fa7007c0c52206ef1d50ef66c34c,25,0,1,0
71ee38fa06f3a21feac98dd422c64d1dd29323b0c0d98c15d5bab4d2422408a1,15049.662619527986,d494474021d5d08d15590de74f241bb87c86fa7007c0c52206ef1d50ef66c34c,1,0,2,0
0326ff18b177675ddd854d8a71619f219ba0af32f9daeec87a7b2c32eeef43b3,21471.50918872168,16e611fab8e13bd47e1fcefda367048cabba5729c24097fa989a42b024c9f7d1,24,0,1,0
9bd0bd1c6fcb0bd054f4308436391af7fa40420165a05a7902b1442d6adb534e,22054.31605803369,71ee38fa06f3a21feac98dd422c64d1dd29323b0c0d98c15d5bab4d2422408a1,1,0,2,0
d8620d53d90b4a523d2e478fcd6c4afe9ebe9b0cfd7c337f43a42fc38c3771f8,35367.06161723931,0326ff18b177675ddd854d8a71619f219ba0af32f9daeec87a7b2c32eeef43b3,50,0,1,0
6c9089f3bc0193764ea47130068419c5fd4988555c6808512fe4513959e7a8cf,35974.07578590224,9bd0bd1c6fcb0bd054f4308436391af7fa40420165a05a7902b1442d6adb534e,1,0,2,0
78d3429fa1b78252958572f560d4d400733a200566e37e017f5105784923346f,51109.43008110426,d8620d53d90b4a523d2e478fcd6c4afe9ebe9b0cfd7c337f43a42fc38c3771f8,86,1,1,0
cdd4095912c692fbe24fd2cf11eb9e4b7c2b65edd2388303c5d119d525989c48,51655.01694737116,6c9089f3bc0193764ea47130068419c5fd4988555c6808512fe4513959e7a8cf,1,0,2,0
417ce72e46621f76438221f955c818f6af4346d05f9d9f01ad278428c3853a32,54395.18436674606,78d3429fa1b78252958572f560d4d400733a200566e37e017f5105784923346f,82,1,1,0
42a8b93be76efddc5ed19a3ea8c3ae1c703b24218da4865e775e2e47d41a2ec6,55020.03046430196,cdd4095912c692fbe24fd2cf11eb9e4b7c2b65edd2388303c5d119d525989c48,1,0,2,0
aa32fce1ce05d8010454f843bf9a7c4cc60cd274bdf5b12e220101a27e388213,55024.20955526937,42a8b93be76efddc5ed19a3ea8c3ae1c703b24218da4865e775e2e47d41a2ec6,1,0,2,0
777f892fbc6f2dd8e9daefd019a88b808be100ff9a6a8f00484e8d749dba045a,56649.240086914,aa32fce1ce05d8010454f843bf9a7c4cc60cd274bdf5b12e220101a27e388213,90,0,1,0
818007ae1da4a1ce9f1e359e9b6a1e5b3bcdf7ec95b801a3cbd724d8bd296888,78847.58014645665,777f892fbc6f2dd8e9daefd019a88b808be100ff9a6a8f00484e8d749dba045a,24,0,1,0
3d512b1a8242cd5ed622577abd1642e7177efadac99f241444a006a72de72891,79449.19793196025,777f892fbc6f2dd8e9daefd019a88b808be100ff9a6a8f00484e8d749dba045a,1,0,2,0
903e799b8a9b44916cda22beec7b2707fbc5a57b08dfb1cdcc1130d8358b06e1,96445.28596291355,818007ae1da4a1ce9f1e359e9b6a1e5b3bcdf7ec95b801a3cbd724d8bd296888,41,0,1,0
f5eeacd4ce911afd95a731c87b19c35c9add4774f43bfb68918487601c639f1b,99283.84029719551,903e799b8a9b44916cda22beec7b2707fbc5a57b08dfb1cdcc1130d8358b06e1,35,1,1,0
7dbfac0466fe334a0416fd8ccf7922043a652f5f5fa25bf1531563905c8edfe1,99720.67844000265,903e799b8a9b44916cda22beec7b2707fbc5a57b08dfb1cdcc1130d8358b06e1,1,0,2,0
7bd071323897c6510a9fec44b318e46115d6827d5092b3ed84837a97ddb6ac0d,104061.79241327391,f5eeacd4ce911afd95a731c87b19c35c9add4774f43bfb68918487601c639f1b,16,0,1,0
85600f0d6bb8008cdf664e6c313547286e0ee1616462cd4dee5b209208d0a62f,105556.64755944558,7bd071323897c6510a9fec44b318e46115d6827d5092b3ed84837a97ddb6ac0d,12,1,1,0
6c5d6224daff341ffe5a1fb4e99fcdd7e6310f5efbbc52f1e3f8724731fa9e05,119111.91849573863,85600f0d6bb8008cdf664e6c313547286e0ee1616462cd4dee5b209208d0a62f,95,0,1,0
183334e45c4fcb3363d21b818e468f08c6a8fda0546900dd7ecf927fc9ac7205,119697.75015328193,85600f0d6bb8008cdf664e6c313547286e0ee1616462cd4dee5b209208d0a62f,1,0,2,0
5b1b55a41f9a14a6a7dfaae3e0c2c6fd39889ad1cec405e723f9fd85153f5a4e,119712.5304522656,183334e45c4fcb3363d21b818e468f08c6a8fda0546900dd7ecf927fc9ac7205,1,0,2,0
cbf3b0a2b97707ab89765843f90457353235c3d88b58d3e017e04aff7eeb17cd,149714.63280644335,5b1b55a41f9a14a6a7dfaae3e0c2c6fd39889ad1cec405e723f9fd85153f5a4e,66,0,1,0
7638d32c609046c6d3ba79dedaa9ced658a033228ceaeff1567ed2c124e77ac5,150419.2859043013,5b1b55a41f9a14a6a7dfaae3e0c2c6fd39889ad1cec405e723f9fd85153f5a4e,1,0,2,0
15bf0b72eda7afe7b81fd76c044507a34618514dc6cd3f654f7143bc37f15872,151406.95864896674,7638d32c609046c6d3ba79dedaa9ced658a033228ceaeff1567ed2c124e77ac5,1,0,2,0
43c2c6a1f4ace5ff82486f29e9b0880dc86c67894dfdc559e06858d5f49a4af5,166189.9894884062,15bf0b72eda7afe7b81fd76c044507a34618514dc6cd3f654f7143bc37f15872,63,0,1,0
ee84ea5bafc4d84af99ecee33b9d2251861c856745ee64682f9a481098cfa645,166843.4024283985,15bf0b72eda7afe7b81fd76c044507a34618514dc6cd3f654f7143bc37f15872,1,0,2,0
9ff5c29f9d5d3a21d8e593583a7d874b7385ff939c69ae4a52f02e0c0c91bc8c,170495.12193388646,ee84ea5bafc4d84af99ecee33b9d2251861c856745ee64682f9a481098cfa645,1,0,2,0
311f0e9a4cbe733fe9e195a1232c90544e9f38d640282a94758eb3c8c0cc779b,173363.78045979905,9ff5c29f9d5d3a21d8e593583a7d874b7385ff939c69ae4a52f02e0c0c91bc8c,38,1,1,0
72e4308633ddbd5570bfad37f44f409c286054f7588edc06716940a1e7c83d54,174737.53783847767,311f0e9a4cbe733fe9e195a1232c90544e9f38d640282a94758eb3c8c0cc779b,77,1,1,0
d08260e698cc1038ccd7c0e22f06ae07620ea93030e6edaff5ffc6cc52de4800,180615.1892711393,72e4308633ddbd5570bfad37f44f409c286054f7588edc06716940a1e7c83d54,95,0,1,0
cdd1d85f1f012d5e05d5a74c6b421beda6bf2113651bcbdd7a088486f5891e1c,181143.78894866686,72e4308633ddbd5570bfad37f44f409c286054f7588edc06716940a1e7c83d54,1,0,2,0
6f228ebe4748d8d8f2445b886d4b8a7c6a71552dac9cf7cad520a59e4f089fdf,182018.66728025166,d08260e698cc1038ccd7c0e22f06ae07620ea93030e6edaff5ffc6cc52de4800,22,0,1,0
b46ca518df90a00daf6f0e30143840f74d72e119267ea08371db0b5494e7c859,182109.79861717415,d08260e698cc1038ccd7c0e22f06ae07620ea93030e6edaff5ffc6cc52de4800,51,0,1,0
