BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
b54b2c4e543ac120b7aafd1ae594c14f7c3a68c323fc710ab5fcd1ca270c7fc0,0,NULL,0,0,0,0
0427cd6c248dfc52b3d4eeac15b1cd4073858c73c6cab044af808f3a23806889,7034.268822877902,b54b2c4e543ac120b7aafd1ae594c14f7c3a68c323fc710ab5fcd1ca270c7fc0,16,0,1,0
b518c4c39a2f8eb7ee281f4567e1c681abc494fe9f0c1c5bc515e3de8f8868be,7655.951033126833,b54b2c4e543ac120b7aafd1ae594c14f7c3a68c323fc710ab5fcd1ca270c7fc0,1,0,2,0
b3d0c78b0306d2820be384942bd529bed4d0a145759399fc60d1989abf575adb,7780.868582843244,b54b2c4e543ac120b7aafd1ae594c14f7c3a68c323fc710ab5fcd1ca270c7fc0,2,0,3,0
df70a363ab386ff2b9685bbcd94c12044cbe300f04570962373aa6d657166b34,8191.793185790554,0427cd6c248dfc52b3d4eeac15b1cd4073858c73c6cab044af808f3a23806889,78,1,1,0
5bbcdb03cad94f186c81325e3bdb74bee791c4e6bc3a1c687c8c34523de45c3c,8753.58885461031,0427cd6c248dfc52b3d4eeac15b1cd4073858c73c6cab044af808f3a23806889,52,0,1,0
9aeee5671f54ea730e38dc68ea35c348b8bd18ee28751889f25e7268087229b5,8050.34802457969,b518c4c39a2f8eb7ee281f4567e1c681abc494fe9f0c1c5bc515e3de8f8868be,1,0,2,0
9ebc9a5a3e583fb7781e6c4140326112c6ad01621ee02796d509512ac15a4d22,7793.224497310519,b3d0c78b0306d2820be384942bd529bed4d0a145759399fc60d1989abf575adb,2,0,3,0
bef2b67ad472433f79904737637a11ebfb42f34a843413347690849db581bbcf,8050.34802457969,9aeee5671f54ea730e38dc68ea35c348b8bd18ee28751889f25e7268087229b5,1,0,2,0
fe4f98f2831b7cdf1276351072548457ef644a6d7086152a7f8600a5bb46e958,36837.01870812932,bef2b67ad472433f79904737637a11ebfb42f34a843413347690849db581bbcf,56,1,1,0
0aba9928c4116f19437f3485d474739db7adacb5a5955bcbef5e10aaf6e957fd,37150.11452959027,bef2b67ad472433f79904737637a11ebfb42f34a843413347690849db581bbcf,1,0,2,0
99a7cbfbaffc5411550f2f62b2ec0ae7a62413274e16771084ce55d517b3fad9,38781.04467007736,fe4f98f2831b7cdf1276351072548457ef644a6d7086152a7f8600a5bb46e958,6,1,1,0
238dc16a63841e6f13af168a15602710312383a4011c8113be7ca4b5ed823d34,39694.17205487865,fe4f98f2831b7cdf1276351072548457ef644a6d7086152a7f8600a5bb46e958,2,0,3,0
5313907322822c5e20201665bef8e3fb59338c29050fc466c7b2ea45bbec3830,39037.64480083245,0aba9928c4116f19437f3485d474739db7adacb5a5955bcbef5e10aaf6e957fd,1,0,2,0
ec7b066f27059f3eb1b9168bffdf4c4a8fc13180a11ed87086863b8666719307,49324.03226932694,99a7cbfbaffc5411550f2f62b2ec0ae7a62413274e16771084ce55d517b3fad9,99,0,1,0
55b3e4637c6366f0a527045f7cafdd52d30c0dc4663f8c060a7faa8ec62c2cbd,49862.964524184004,5313907322822c5e20201665bef8e3fb59338c29050fc466c7b2ea45bbec3830,1,0,2,0
d1e90aaea0dd584686d709f71ef1615f7510dc98f66c12b2a08f54a8532795f2,76750.88796464023,ec7b066f27059f3eb1b9168bffdf4c4a8fc13180a11ed87086863b8666719307,18,0,1,0
823c08e8ab22d0014e8924f27b8c2805038d2db5164e421e90bcf3bde4dbffb3,77894.07050361007,ec7b066f27059f3eb1b9168bffdf4c4a8fc13180a11ed87086863b8666719307,2,0,3,0
9438cda473ed30d0f9f31a810bc8b32773ec79d9086e3dd3ffd88e4b98226d96,77384.67390182117,55b3e4637c6366f0a527045f7cafdd52d30c0dc4663f8c060a7faa8ec62c2cbd,1,0,2,0
86abcf6692af1da04ff929e5ef03836c5a028d781709d2a7c54c5d4cfa2924cf,80848.02955979627,823c08e8ab22d0014e8924f27b8c2805038d2db5164e421e90bcf3bde4dbffb3,2,0,3,0
2dea8dd3acaa976813b25578dcc2e8657859c8a88d3f5408b6ca029f418ff2ee,81100.47763260895,9438cda473ed30d0f9f31a810bc8b32773ec79d9086e3dd3ffd88e4b98226d96,1,0,2,0
a4d7f217adfe9c8c1a15b5f773031014a066a4192a98adf3e503c221e57a77b3,89422.25539167978,86abcf6692af1da04ff929e5ef03836c5a028d781709d2a7c54c5d4cfa2924cf,54,0,1,0
18fb101ad9167bf5cbd4b14a5e38ed6602da19b8dc424135cd9b3e490f34baa6,90572.27389532982,86abcf6692af1da04ff929e5ef03836c5a028d781709d2a7c54c5d4cfa2924cf,2,0,3,0
9350acfe8b4ab23fb5087b5862fe8b974b936cc3312a49e8f3cd23384504302b,90044.9839538434,2dea8dd3acaa976813b25578dcc2e8657859c8a88d3f5408b6ca029f418ff2ee,1,0,2,0
371a52280232bf2aebce4125124d95eee485026e8d8a5dff425023c63ff489fd,90596.23009681744,18fb101ad9167bf5cbd4b14a5e38ed6602da19b8dc424135cd9b3e490f34baa6,2,0,3,0
c3e484fb5ddcc51b8e597082b1bbcb53e605754389a99df929204c65c32a2741,90815.29161198963,9350acfe8b4ab23fb5087b5862fe8b974b936cc3312a49e8f3cd23384504302b,1,0,2,0
14bac5d8650fe0118caa5d73cc310f0312d98e5fb4901ebb75a4d57c0f0067e4,101246.1222365511,371a52280232bf2aebce4125124d95eee485026e8d8a5dff425023c63ff489fd,46,0,1,0
72bab6efc97b1241a7bd6689a2e88ebf037c4f2b3148f188712f02f74dee36bd,101717.86614952161,c3e484fb5ddcc51b8e597082b1bbcb53e605754389a99df929204c65c32a2741,1,0,2,0
3d1d8bb84127b18094f265a6566600655137f6091866875aeed8faeddd35d149,101718.47761143344,72bab6efc97b1241a7bd6689a2e88ebf037c4f2b3148f188712f02f74dee36bd,1,0,2,0
d6e12a9996344cfefcb3413245e3cdb4dd875f5e3b5f7cb25d968b0acd8b5fce,103021.70578367387,3d1d8bb84127b18094f265a6566600655137f6091866875aeed8faeddd35d149,99,0,1,0
3c8c486b3f9350f8d2b2b567ab58950e0fd560da64871a5f5637b9ba5a5f6cfb,120004.68746237196,d6e12a9996344cfefcb3413245e3cdb4dd875f5e3b5f7cb25d968b0acd8b5fce,89,1,1,0
31d1dc0696f762f744204944217e1cd5433c6d4074f13c9a47f0901e517704b2,120164.96374706739,d6e12a9996344cfefcb3413245e3cdb4dd875f5e3b5f7cb25d968b0acd8b5fce,1,0,2,0
e9011192adba3281b957721b11233b669e4beef12157b0f8b45800bad67062cc,120871.34520328313,d6e12a9996344cfefcb3413245e3cdb4dd875f5e3b5f7cb25d968b0acd8b5fce,2,0,3,0
3002ec4038122b495c49f89a85a8518f8b97c2e6d721baf44ec95108e56a02a6,144346.2446578938,3c8c486b3f9350f8d2b2b567ab58950e0fd560da64871a5f5637b9ba5a5f6cfb,71,1,1,0
a1b6cbd7819dd130ef4571db6cc01957b56268dc743a1ffd5f042aceb2012253,145404.46350591333,31d1dc0696f762f744204944217e1cd5433c6d4074f13c9a47f0901e517704b2,1,0,2,0
ecb1d47826cef958735b9fe0bd1f928613e4edefde264c300a20b8d57aaf552f,145608.9521837396,e9011192adba3281b957721b11233b669e4beef12157b0f8b45800bad67062cc,2,0,3,0
1b92f881cbd3a52968bfef241c54c7c65781f784da9cf9ab935b3ffcfd58d5ce,164437.75478088256,3002ec4038122b495c49f89a85a8518f8b97c2e6d721baf44ec95108e56a02a6,33,0,1,0
7a4446f240ea9adc52e8c2662ece69c457a29182b02848d33bb5827bf842812b,164975.01997915018,a1b6cbd7819dd130ef4571db6cc01957b56268dc743a1ffd5f042aceb2012253,1,0,2,0
d9f7e003560455d5996800194c1936d5320214e8bc29eff04704edf0c6092281,165655.0523364033,ecb1d47826cef958735b9fe0bd1f928613e4edefde264c300a20b8d57aaf552f,2,0,3,0
fca5b2390a00d3b27aaea65c0f374d5f0e63dff390ebe1bc4a989ec48966a8c3,165407.10207267798,1b92f881cbd3a52968bfef241c54c7c65781f784da9cf9ab935b3ffcfd58d5ce,81,0,1,0
2849c07957e658d92281b4a8e087b940710d70bf3deb4d664dd91bb9a904e1c3,166135.79791055128,7a4446f240ea9adc52e8c2662ece69c457a29182b02848d33bb5827bf842812b,1,0,2,0
a68ab73113e097ba9fce39c4327088afd4613f6576abe64c8d21883850a9375d,166627.08461074482,d9f7e003560455d5996800194c1936d5320214e8bc29eff04704edf0c6092281,2,0,3,0
6a48f05797219ea5e2c19095a2f5471275117d1798d8d6c923057de540782ecb,194491.64220857265,fca5b2390a00d3b27aaea65c0f374d5f0e63dff390ebe1bc4a989ec48966a8c3,70,1,1,0
bb027f21128c9b84ac741ce988c0706710903bd21dae28548aad7264d798b0d7,194858.4536073496,2849c07957e658d92281b4a8e087b940710d70bf3deb4d664dd91bb9a904e1c3,1,0,2,0
7371e9c5b22cec595e3052f13d2eb7e44c04de24c9e2e79642cf6111269ef188,195642.29422291822,a68ab73113e097ba9fce39c4327088afd4613f6576abe64c8d21883850a9375d,2,0,3,0
da12f3ae230a9bbbfc4307716b2139202c2c5cc16472ca8b49fc91a2d62cae98,199727.9167793462,6a48f05797219ea5e2c19095a2f5471275117d1798d8d6c923057de540782ecb,44,0,1,0
91302d1b93a87e60b09cd5d9cbf27db9b6131ba067ee55b1241deb30b724d19f,200029.64025915565,bb027f21128c9b84ac741ce988c0706710903bd21dae28548aad7264d798b0d7,1,0,2,0
8159a53a1ed45b9ee2efeb43b90531fcf54a7af3903cd152412e032d4897afc4,200587.8016727402,7371e9c5b22cec595e3052f13d2eb7e44c04de24c9e2e79642cf6111269ef188,2,0,3,0
b47f7cb29e92510b5f8e8076358150fbf20ea384e4a96d27ad8570896835d9ff,233777.39938750866,da12f3ae230a9bbbfc4307716b2139202c2c5cc16472ca8b49fc91a2d62cae98,74,0,1,0
6d21edbe5b914fdee754ebbb9c0e5740d805f18e01fb32cbdb81928911c26406,234063.71131703776,91302d1b93a87e60b09cd5d9cbf27db9b6131ba067ee55b1241deb30b724d19f,1,0,2,0
f7f5356e000f281b8969f5336106c937ae4d2c589a12ff1748789cb2dd014b86,234595.29829825278,8159a53a1ed45b9ee2efeb43b90531fcf54a7af3903cd152412e032d4897afc4,2,0,3,0
3797f97c78e7f6cebe82167d7efae9719891d9fa7b4b1fb3f07d19dce28e3847,240812.6345747822,b47f7cb29e92510b5f8e8076358150fbf20ea384e4a96d27ad8570896835d9ff,39,0,1,0
2734ca4e9552c15ad3c7c3e9cea4570082321e40dbcd19312f6909d6d8a78b7b,241243.20562093577,6d21edbe5b914fdee754ebbb9c0e5740d805f18e01fb32cbdb81928911c26406,1,0,2,0
3fee331516b26c54c6fc8dfc07d123cdc6d187f8568899c65901ab2df6d8e5d0,241982.78056339148,f7f5356e000f281b8969f5336106c937ae4d2c589a12ff1748789cb2dd014b86,2,0,3,0
8f2ad9a58ff59da3708e9300811247fbb03de3fb6edf8343bb6a6a012ac0612c,254867.69546780057,3797f97c78e7f6cebe82167d7efae9719891d9fa7b4b1fb3f07d19dce28e3847,94,1,1,0
6ede2725f7e85417c3c9ddad8b0d40b0a524e9ef3039bc741bd85f4489d8eae7,255085.49182652993,2734ca4e9552c15ad3c7c3e9cea4570082321e40dbcd19312f6909d6d8a78b7b,1,0,2,0
9b140cf1cc6b0b301c52e4f7d4e05db1114426b247497107203f80eef7b902f7,255720.39161517948,3fee331516b26c54c6fc8dfc07d123cdc6d187f8568899c65901ab2df6d8e5d0,2,0,3,0
60d1cd12cb5594b404e5426cec993fd8ad76dab8ea4d2956bbdfafa0897089b3,270098.7655569595,8f2ad9a58ff59da3708e9300811247fbb03de3fb6edf8343bb6a6a012ac0612c,5,0,1,0
5f261ace4c33e6255e519c2fd0a2cdc6dc673d646859228e0eced7b30dc76307,270819.954420496,6ede2725f7e85417c3c9ddad8b0d40b0a524e9ef3039bc741bd85f4489d8eae7,1,0,2,0
38efd6e1428092e76f6ed69db00f401b755acdb55479a2ee14fd6593be790a5b,271354.6527659873,9b140cf1cc6b0b301c52e4f7d4e05db1114426b247497107203f80eef7b902f7,2,0,3,0
922d0c3b3da0e2dfe2d47caa5ef66c47b568d3050940afdf694b5a79fc2886b5,295797.60679510864,60d1cd12cb5594b404e5426cec993fd8ad76dab8ea4d2956bbdfafa0897089b3,51,0,1,0
abeac42c035ee552679040ed46adc9743f22dcff52ed690e37e1a09c5e90bbad,296332.07313755783,5f261ace4c33e6255e519c2fd0a2cdc6dc673d646859228e0eced7b30dc76307,1,0,2,0
16a71713b3e030999a7d64b86bdf43d0f2bf530cf299628d1a81f31330e2e212,296823.4474168177,38efd6e1428092e76f6ed69db00f401b755acdb55479a2ee14fd6593be790a5b,2,0,3,0
915b760dd0a63ef45f801a1c19dc1c3e7322689356fd4d6372730ea8b7c58dd4,308433.69939555286,922d0c3b3da0e2dfe2d47caa5ef66c47b568d3050940afdf694b5a79fc2886b5,24,1,1,0
e4349bec11751992da8af562df694c57ccabf48975a692ad90e5867412cc3aa1,308926.4495561115,abeac42c035ee552679040ed46adc9743f22dcff52ed690e37e1a09c5e90bbad,1,0,2,0
fe69432f1a92d161573c4276412e166b4b58e208831f56a566c65e19bb270c61,309133.2541826566,16a71713b3e030999a7d64b86bdf43d0f2bf530cf299628d1a81f31330e2e212,2,0,3,0
d93079edec1ce999da9d52c24fc20f92f9d781ec3171e265e1ae6e3c89d438c3,324191.2336320959,915b760dd0a63ef45f801a1c19dc1c3e7322689356fd4d6372730ea8b7c58dd4,65,1,1,0
09dd8f6dac09392be49763fdc22d846582b47e30160a5bb55e2b57a26f49b3c5,324661.6435430913,e4349bec11751992da8af562df694c57ccabf48975a692ad90e5867412cc3aa1,1,0,2,0
1db423e4309876943fae16547d4252636a1aa84b75c90b04cf23afc8ae2d7473,324898.3004359551,fe69432f1a92d161573c4276412e166b4b58e208831f56a566c65e19bb270c61,2,0,3,0
806179a00f2a745dbd5777deb4c02abe228feba19c0aa02a2121c4a513717b31,397055.8136327284,d93079edec1ce999da9d52c24fc20f92f9d781ec3171e265e1ae6e3c89d438c3,73,1,1,0
74bb915a69a40882f6baef840ade644f5e33685fe8848e07156851e4a42d9f59,397088.2650869591,09dd8f6dac09392be49763fdc22d846582b47e30160a5bb55e2b57a26f49b3c5,1,0,2,0
1a7b0b43818fd4c8014f45862dd7ca33a7fc29ceef8223ebd6d4b2dd3c792f6b,397676.45320159744,1db423e4309876943fae16547d4252636a1aa84b75c90b04cf23afc8ae2d7473,2,0,3,0
369346d4bbf9b50fc8030e27d5585c70adbe0b9ba616018ad71934b31208512c,422351.6835010357,806179a00f2a745dbd5777deb4c02abe228feba19c0aa02a2121c4a513717b31,62,0,1,0
