BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
45e8650b7a55454f5af4df2db606d760d7ed7d05311a9f0e6189208786b8ccd8,0,NULL,0,0,0,0
6451cfb7fbd4937acffe5f34cf7f3f182a63a049a2fef6ff9adcf70126a22086,4620.507174257144,45e8650b7a55454f5af4df2db606d760d7ed7d05311a9f0e6189208786b8ccd8,1,0,2,0
93d759b971fecfbf4d624b902ea1e2cf057b712c137f4b137782440ebb2bf12b,32890.95946352669,45e8650b7a55454f5af4df2db606d760d7ed7d05311a9f0e6189208786b8ccd8,7,1,1,0
76056de857217762338bf5250c35702aac50d36c42d76883d0b0d066aee3b9c1,33371.45548035398,45e8650b7a55454f5af4df2db606d760d7ed7d05311a9f0e6189208786b8ccd8,2,0,3,0
c0d9b3cf8388a7b4933187134270e4717fa87b32481ed4c7bf95b28b544f7064,38916.93852642724,6451cfb7fbd4937acffe5f34cf7f3f182a63a049a2fef6ff9adcf70126a22086,1,0,2,0
de294a3196259fc53120d79b20783ac81d198ccc2ccd8a501983c92acc35b143,39892.53156768555,76056de857217762338bf5250c35702aac50d36c42d76883d0b0d066aee3b9c1,2,0,3,0
02df7fe8b3251c76f572b436c49b96328531cc6e349baadf5e955534da40b4c2,54506.16408259235,c0d9b3cf8388a7b4933187134270e4717fa87b32481ed4c7bf95b28b544f7064,1,0,2,0
d3c875665ed1b7f46c65903c382136aa059a045bb4f329529607199ba9d8ea6f,76225.44802410154,c0d9b3cf8388a7b4933187134270e4717fa87b32481ed4c7bf95b28b544f7064,30,0,1,0
4e00a5522708546a562f2c22d0d802ca341986ee418ea149c720b01ffd6732d3,76496.5576224697,de294a3196259fc53120d79b20783ac81d198ccc2ccd8a501983c92acc35b143,2,0,3,0
1f69578a9a69f8ce35d2e6cda6e25d14a444ec3c05b264f49e57de08d1646117,70367.51352190325,02df7fe8b3251c76f572b436c49b96328531cc6e349baadf5e955534da40b4c2,1,0,2,0
90713c95929feca46470e49351fe0d3e0979c94b349997db6b2525875b662230,117555.0471763067,d3c875665ed1b7f46c65903c382136aa059a045bb4f329529607199ba9d8ea6f,55,1,1,0
261cc5df1123758bc2442d450ddc4a61d7393a772ccc148c0a8664c8c2160f11,117916.4559447186,4e00a5522708546a562f2c22d0d802ca341986ee418ea149c720b01ffd6732d3,2,0,3,0
3b02038a6560e7820a388fe1fd29ec402806f92baedc817c3a3fabe90eb9faf8,70895.02931192072,1f69578a9a69f8ce35d2e6cda6e25d14a444ec3c05b264f49e57de08d1646117,1,0,2,0
e4ff1baa435a76af0bebacf3ac3a1c5e3cddfa1f9dc33f0656e36ded0dab3a15,141252.3396732408,90713c95929feca46470e49351fe0d3e0979c94b349997db6b2525875b662230,22,0,1,0
